ProjectCode,ReportMonth,State,OriginalCost,RevisedCost,Expenditure,Physical Progress,Agency,DateInconsistency,ProjectAgeDays,ApprovalToStartDays,CurrentExpenditureRatio,RobustCurrentExpenditurePct,RobustCurrentGap,HasRevisedCost,HasRevisedDoc,ProgressVelocity,ProgressScheduleGap,ExpenditureProgressGap,CostGrowth,ScheduleElapsedRatio,RemainingPlannedDays,ElapsedDays,PlannedDurationDays,ProgressBehindSchedule10,ProgressBehindSchedule20,ProgressBehindSchedule30,NegativeProgressVelocity,NoProgress,LateStageLowProgress,ExpenditureAhead10,ExpenditureAhead20,ExpenditureAhead30,OverallRiskEvent
400369,2026-04-01,"Multi-States(Madhya Pradesh,Uttar Pradesh)",836.42,836.42,835.34,89.9,Northern Coalfields Limited [NCL],False,2069.0,0.0,99.87087826689941,99.87087826689941,-9.970878266899405,0,1,,,9.970878266899405,,,-2069.0,2069.0,0.0,0,0,0,0,0,0,0,0,0,0
400382,2026-04-01,Maharashtra,6000.0,6000.0,5999.89,88.0,Reliance Industries Ltd,False,2282.0,31.0,99.99816666666668,99.99816666666668,-11.998166666666677,0,0,,-112.0,11.998166666666677,,2.0,-2251.0,2282.0,31.0,1,1,1,0,0,0,1,0,0,0
400392,2026-04-01,Odisha,2838.86,2838.86,1711.38,52.0,Mahanadi Coalfields Limited [MCL],False,2708.0,0.0,60.28405768512714,60.28405768512714,-8.284057685127138,0,0,,,8.284057685127138,,,-2708.0,2708.0,0.0,0,0,0,0,0,0,0,0,0,0
400424,2026-04-01,Chhattisgarh,11816.4,11816.4,6905.46,78.48,South Eastern Coalfields Limited [SECL],False,3683.0,0.0,58.439626282116386,58.439626282116386,20.040373717883618,0,1,,,-20.040373717883615,,,-3683.0,3683.0,0.0,0,0,0,0,0,0,0,0,0,0
400425,2026-04-01,Jharkhand,1230.27,1230.27,709.81,82.45,BCCL,False,5357.0,0.0,57.69546522308111,57.69546522308111,24.754534776918895,0,1,,,-24.75453477691889,,,-5357.0,5357.0,0.0,0,0,0,0,0,0,0,0,0,1
400426,2026-04-01,Madhya Pradesh,1856.36,3800.0,965.07,84.87,Hindustan Copper Limited [HCL],False,4018.0,1308.0,25.39657894736842,25.39657894736842,59.473421052631586,1,1,,-115.13,-59.47342105263159,,2.0,-2710.0,4018.0,1308.0,1,1,1,0,0,0,0,0,0,1
601812,2026-04-01,Telangana,2360.0,2360.0,0.0,0.3,National Industrial Corridor Development Corporation,False,59.0,549.0,0.0,0.0,0.3,0,0,,-10.446812386156648,-0.3,,0.1074681238615664,490.0,59.0,549.0,1,0,0,0,0,0,0,0,0,1
602096,2026-04-01,"Multi-States(ArunachalPradesh, Assam)",6285.33,26075.5,26150.32,97.64,National Hydroelectric Power Corporation Limited [NHPC],False,7760.0,488.0,100.28693601273227,100.0,-2.3599999999999994,1,1,,-102.36,2.6469360127322688,,2.0,-7272.0,7760.0,488.0,1,1,1,0,0,0,0,0,0,0
602098,2026-04-01,"Jammu andKashmir",424.93,500.91,484.52,96.0,"Indian Institute of Management, Jammu",False,2008.0,580.0,96.72795512167853,96.72795512167853,-0.7279551216785336,1,1,,-104.0,0.7279551216785336,,2.0,-1428.0,2008.0,580.0,1,1,1,0,0,0,0,0,0,0
602099,2026-04-01,Himachal Pradesh,392.51,454.78,336.71,97.5,"Indian Institute of Management, Sirmaur",False,2069.0,700.0,74.03799639386077,74.03799639386077,23.462003606139234,1,1,,-102.5,-23.462003606139238,,2.0,-1369.0,2069.0,700.0,1,1,1,0,0,0,0,0,0,1
602181,2026-04-01,Sikkim,5748.04,5748.04,4356.15,72.51,National Hydroelectric Power Corporation Limited [NHPC],False,2222.0,366.0,75.78496322224618,75.78496322224618,-3.2749632222461713,0,1,,-127.49,3.2749632222461718,,2.0,-1856.0,2222.0,366.0,1,1,1,0,0,0,0,0,0,0
602182,2026-04-01,Arunachal Pradesh,31876.39,31876.4,4593.04,17.43,National Hydroelectric Power Corporation Limited [NHPC],False,1155.0,0.0,14.408904393218808,14.408904393218808,3.0210956067811914,1,1,,,-3.0210956067811914,,,-1155.0,1155.0,0.0,0,0,0,0,0,0,0,0,0,0
602184,2026-04-01,West Bengal,1381.84,2865.56,1568.56,55.06,National Thermal Power Corporation [NTPC],False,4230.0,0.0,54.7383408478622,54.7383408478622,0.32165915213780494,1,1,,,-0.3216591521378049,,,-4230.0,4230.0,0.0,0,0,0,0,0,0,0,0,0,0
602185,2026-04-01,Uttarakhand,2978.0,10907.3,7715.24,77.0,National Thermal Power Corporation [NTPC],False,7091.0,0.0,70.73464560432005,70.73464560432005,6.26535439567995,1,1,,,-6.26535439567995,,,-7091.0,7091.0,0.0,0,0,0,0,0,0,0,0,0,1
602195,2026-04-01,Uttarakhand,3860.35,6405.08,5429.35,80.0,THDC India Limited,False,4473.0,1979.0,84.76631049104773,84.76631049104773,-4.766310491047733,1,1,,-120.0,4.766310491047733,,2.0,-2494.0,4473.0,1979.0,1,1,1,0,0,0,0,0,0,1
602223,2026-04-01,"Multi-States(ArunachalPradesh, Sikkim)",4754.42,9129.32,8069.4,83.4,Power Grid Corporation of India Limited [POWERGRID],False,4200.0,0.0,88.38993484728326,88.38993484728326,-4.989934847283251,1,1,,,4.989934847283251,,,-4200.0,4200.0,0.0,0,0,0,0,0,0,0,0,0,0
602525,2026-04-01,"Jammu andKashmir",8112.12,12728.0,9114.12,80.5,National Hydroelectric Power Corporation Limited [NHPC],False,2981.0,1219.0,71.6068510370836,71.6068510370836,8.8931489629164,1,1,,-119.5,-8.8931489629164,,2.0,-1762.0,2981.0,1219.0,1,1,1,0,0,0,0,0,0,0
602532,2026-04-01,"Jammu andKashmir",4287.59,5409.0,3733.26,83.46,National Hydroelectric Power Corporation Limited [NHPC],False,2251.0,337.0,69.01941209095952,69.01941209095952,14.440587909040474,1,1,,-116.54,-14.440587909040474,,2.0,-1914.0,2251.0,337.0,1,1,1,0,0,0,0,0,0,0
602535,2026-04-01,"Jammu andKashmir",5281.94,5281.94,1566.39,29.85,National Hydroelectric Power Corporation Limited [NHPC],False,1551.0,334.0,29.655581093310417,29.655581093310417,0.1944189066895845,0,1,,-170.15,-0.1944189066895845,,2.0,-1217.0,1551.0,334.0,1,1,1,0,0,1,0,0,0,0
602579,2026-04-01,Bihar,10439.09,13756.6,13370.07,94.33,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,False,2496.0,92.0,97.19022142099065,97.19022142099065,-2.860221420990655,1,1,,-105.67,2.860221420990655,,2.0,-2404.0,2496.0,92.0,1,1,1,0,0,0,0,0,0,0
602582,2026-04-01,Himachal Pradesh,687.97,1561.21,1107.31,77.51,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,False,1796.0,212.0,70.9263968332255,70.9263968332255,6.583603166774509,1,1,,-122.49,-6.583603166774509,,2.0,-1584.0,1796.0,212.0,1,1,1,0,0,0,0,0,0,0
602593,2026-04-01,Himachal Pradesh,1810.56,4681.64,1924.48,51.32,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,False,1977.0,0.0,41.10696251740843,41.10696251740843,10.213037482591574,1,1,,,-10.213037482591574,,,-1977.0,1977.0,0.0,0,0,0,0,0,0,0,0,0,0
602792,2026-04-01,Chhattisgarh,1171.0,1171.0,404.58,100.0,SECR,False,1796.0,3592.0,34.54995730145175,34.54995730145175,65.45004269854826,0,1,,50.0,-65.45004269854826,,0.5,1796.0,1796.0,3592.0,0,0,0,0,0,0,0,0,0,1
602797,2026-04-01,"Multi-States (UttarPradesh, WestBengal)",461.64,461.64,291.24,31.85,Eastern Railway [ER] - I,False,3043.0,122.0,63.08812061346504,63.08812061346504,-31.238120613465036,0,1,,-168.15,31.23812061346504,,2.0,-2921.0,3043.0,122.0,1,1,1,0,0,1,1,1,1,0
602961,2026-04-01,Odisha,11843.75,12543.0,6454.35,50.2,National Thermal Power Corporation [NTPC],False,1308.0,31.0,51.45778521884717,51.45778521884717,-1.257785218847168,1,1,,-149.8,1.257785218847168,,2.0,-1277.0,1308.0,31.0,1,1,1,0,0,0,0,0,0,1
603945,2026-04-01,Odisha,567.03,2990.05,2776.23,62.85,Water Resources-OR,False,10317.0,275.0,92.84894901423053,92.84894901423053,-29.998949014230526,1,1,,-137.15,29.99894901423053,,2.0,-10042.0,10317.0,275.0,1,1,1,0,0,0,1,1,0,0
604791,2026-04-01,Assam,12366.0,22494.0,19522.33,84.6,Ministry of Petroleum & Natural Gas,False,2100.0,0.0,86.78905485907353,86.78905485907353,-2.1890548590735364,1,1,,,2.1890548590735364,,,-2100.0,2100.0,0.0,0,0,0,0,0,0,0,0,0,0
604795,2026-04-01,Tamil Nadu,31580.0,36354.0,1570.83,10.2,Chennai Petroleum Corporation Limited [CPCL],False,1673.0,0.0,4.320927545799637,4.320927545799637,5.8790724542003625,1,1,,,-5.8790724542003625,,,-1673.0,1673.0,0.0,0,0,0,0,0,0,0,0,0,0
604833,2026-04-01,Maharashtra,281.35,389.67,270.49,79.5,Ministry of Petroleum & Natural Gas,False,3226.0,0.0,69.41514614930581,69.41514614930581,10.084853850694188,1,1,,,-10.084853850694188,,,-3226.0,3226.0,0.0,0,0,0,0,0,0,0,0,0,0
604852,2026-04-01,Uttar Pradesh,980.45,980.45,293.88,75.0,Ministry of Petroleum & Natural Gas,False,1308.0,0.0,29.97399153449946,29.97399153449946,45.02600846550054,0,1,,,-45.02600846550054,,,-1308.0,1308.0,0.0,0,0,0,0,0,0,0,0,0,0
604853,2026-04-01,Haryana,2281.94,3200.0,1879.93,65.0,Ministry of Petroleum & Natural Gas,False,2496.0,0.0,58.74781250000001,58.74781250000001,6.252187499999991,1,1,,,-6.252187499999991,,,-2496.0,2496.0,0.0,0,0,0,0,0,0,0,0,0,1
604859,2026-04-01,Odisha,13805.0,11783.0,8450.45,93.9,Ministry of Petroleum & Natural Gas,False,2100.0,0.0,71.71730459136045,71.71730459136045,22.18269540863956,1,1,,,-22.18269540863956,,,-2100.0,2100.0,0.0,0,0,0,0,0,0,0,0,0,1
604863,2026-04-01,Assam,682.9,726.93,598.62,94.3,Ministry of Petroleum & Natural Gas,False,3012.0,0.0,82.34905699310801,82.34905699310801,11.95094300689199,1,1,,,-11.95094300689199,,,-3012.0,3012.0,0.0,0,0,0,0,0,0,0,0,0,0
605155,2026-04-01,"Jammu andKashmir",4526.12,4526.12,1569.55,34.21,National Hydroelectric Power Corporation Limited [NHPC],False,1247.0,184.0,34.67760465917828,34.67760465917828,-0.46760465917827787,0,1,,-165.79,0.4676046591782778,,2.0,-1063.0,1247.0,184.0,1,1,1,0,0,1,0,0,0,0
605156,2026-04-01,Sikkim,938.29,1828.11,1625.93,96.53,National Hydroelectric Power Corporation Limited [NHPC],False,1704.0,153.0,88.94049045188748,88.94049045188748,7.589509548112517,1,1,,-103.47,-7.589509548112517,,2.0,-1551.0,1704.0,153.0,1,1,1,0,0,0,0,0,0,1
605292,2026-04-01,Punjab,348.31,348.31,293.1,91.7,"Indian intitue of Management, Amritsar",False,2100.0,274.0,84.14917745686314,84.14917745686314,7.55082254313686,0,1,,-108.3,-7.55082254313686,,2.0,-1826.0,2100.0,274.0,1,1,1,0,0,0,0,0,0,1
606013,2026-04-01,Bihar,499.21,499.21,449.96,98.5,NIT Patna,False,1339.0,31.0,90.13441237154704,90.13441237154704,8.365587628452957,0,1,,-101.5,-8.365587628452957,,2.0,-1308.0,1339.0,31.0,1,1,1,0,0,0,0,0,0,0
606112,2026-04-01,Assam,153.71,153.71,137.84,97.7,Tezpur University,False,1765.0,762.0,89.67536269598595,89.67536269598595,8.02463730401405,0,1,,-102.3,-8.02463730401405,,2.0,-1003.0,1765.0,762.0,1,1,1,0,0,0,0,0,0,0
606431,2026-04-01,Kerala,1006.45,1217.4,680.69,86.0,INDIAN INSTITUTE OF TECHNOLOGY PALAKKAD,False,2222.0,974.0,55.91342204698538,55.91342204698538,30.08657795301462,1,1,,-114.0,-30.08657795301462,,2.0,-1248.0,2222.0,974.0,1,1,1,0,0,0,0,0,0,0
606479,2026-04-01,Uttar Pradesh,246.0,246.0,207.02,99.0,Banaras Hindu University,False,2130.0,0.0,84.15447154471545,84.15447154471545,14.845528455284551,0,1,,,-14.845528455284551,,,-2130.0,2130.0,0.0,0,0,0,0,0,0,0,0,0,1
607653,2026-04-01,Punjab,234.78,234.78,10.0,0.0,CAO/C/NR,False,1278.0,,4.25930658488798,4.25930658488798,-4.25930658488798,0,0,,,4.25930658488798,,,,1278.0,,0,0,0,0,0,0,0,0,0,1
607709,2026-04-01,"Multi-States(Assam, Manipur,Meghalaya,Mizoram,Nagaland, Tripura)",5111.33,6700.0,5577.75,98.5,Power Grid Corporation of India Limited [POWERGRID],False,3683.0,456.0,83.25,83.25,15.25,1,1,,-101.5,-15.25,,2.0,-3227.0,3683.0,456.0,1,1,1,0,0,0,0,0,0,0
609019,2026-04-01,West Bengal,500.0,442.0,415.35,96.0,"Indian Institute of Technology, Kharagpur",False,2557.0,304.0,93.97058823529413,93.97058823529413,2.02941176470587,1,1,,-104.0,-2.02941176470587,,2.0,-2253.0,2557.0,304.0,1,1,1,0,0,0,0,0,0,0
609424,2026-04-01,Gujarat,4243.64,4243.64,2244.0,60.0,Deendayal Port Trust,False,761.0,517.0,52.87913206586797,52.87913206586797,7.120867934132029,0,1,,-87.19535783365572,-7.120867934132029,,1.4719535783365572,-244.0,761.0,517.0,1,1,1,0,0,0,0,0,0,1
609736,2026-04-01,Sikkim,314.06,314.06,292.0,95.0,Sikkim University,False,1551.0,518.0,92.97586448449341,92.97586448449341,2.024135515506586,0,1,,-105.0,-2.024135515506586,,2.0,-1033.0,1551.0,518.0,1,1,1,0,0,0,0,0,0,0
609996,2026-04-01,Telangana,262.0,262.0,213.89,87.44,"Indian Institute of Technology, Hyderabad",False,1247.0,61.0,81.63740458015266,81.63740458015266,5.802595419847336,0,1,,-112.56,-5.802595419847336,,2.0,-1186.0,1247.0,61.0,1,1,1,0,0,0,0,0,0,0
610315,2026-04-01,Odisha,1229.32,843.09,874.09,98.5,"Indian Institutes of Science Education and Research, Behrampur",False,2404.0,335.0,103.67695026628236,100.0,-1.5,1,1,,-101.5,5.176950266282361,,2.0,-2069.0,2404.0,335.0,1,1,1,0,0,0,0,0,0,1
610984,2026-04-01,Jharkhand,431.0,431.0,261.97,65.3,Oil and Natural Gas Corporation Limited [ONGC],False,2343.0,0.0,60.78190255220418,60.78190255220418,4.518097447795817,0,1,,,-4.518097447795817,,,-2343.0,2343.0,0.0,0,0,0,0,0,0,0,0,0,1
611047,2026-04-01,"Jammu andKashmir",861.37,861.37,319.5,51.35,Airport Authority of India [AAI],False,852.0,61.0,37.09207425380499,37.09207425380499,14.257925746195014,0,1,,-148.65,-14.257925746195014,,2.0,-791.0,852.0,61.0,1,1,1,0,0,0,0,0,0,0
611452,2026-04-01,"Multi-States(Gujarat,Maharashtra)",311.0,311.0,263.42,93.0,Western Railway,False,1127.0,1277.0,84.70096463022509,84.70096463022509,8.299035369774913,0,1,,4.746280344557562,-8.299035369774913,,0.8825371965544244,150.0,1127.0,1277.0,0,0,0,0,0,0,0,0,0,0
611495,2026-04-01,West Bengal,1549.0,1549.0,441.41,34.6,Airport Authority of India [AAI],True,577.0,31.0,28.49644932214332,28.49644932214332,6.103550677856681,0,1,,-165.4,-6.103550677856681,,2.0,-546.0,577.0,31.0,1,1,1,0,0,1,0,0,0,1
611509,2026-04-01,Jharkhand,14358.0,14358.0,1890.03,11.0,Damodar Valley Corporation,False,516.0,580.0,13.163602173004596,13.163602173004596,-2.1636021730045965,0,0,,-77.96551724137932,2.1636021730045965,,0.8896551724137931,64.0,516.0,580.0,1,1,1,0,0,0,0,0,0,0
611570,2026-04-01,"Multi-States(Karnataka,Maharashtra,Telangana, UttarPradesh)",500.48,500.48,381.2,78.0,Airport Authority of India [AAI],False,1278.0,669.0,76.16687979539641,76.16687979539641,1.8331202046035884,0,1,,-113.03139013452916,-1.8331202046035884,,1.9103139013452917,-609.0,1278.0,669.0,1,1,1,0,0,0,0,0,0,1
611586,2026-04-01,Himachal Pradesh,2614.51,4925.87,1083.85,33.98,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,False,1186.0,0.0,22.003219735803015,22.003219735803015,11.976780264196982,1,1,,,-11.976780264196982,,,-1186.0,1186.0,0.0,0,0,0,0,0,0,0,0,0,0
611602,2026-04-01,Tamil Nadu,1207.0,1207.0,289.5,38.0,Airport Authority of India [AAI],False,1035.0,1857.0,23.985086992543497,23.985086992543497,14.014913007456503,0,1,,-17.735056542810987,-14.014913007456505,,0.5573505654281099,822.0,1035.0,1857.0,1,0,0,0,0,0,0,0,0,0
611669,2026-04-01,"Multi-States(Bihar, UttarPradesh)",380.47,380.47,256.53,20.0,North Eastern Railway [NER],False,1035.0,396.0,67.42450127473913,67.42450127473913,-47.42450127473913,0,1,,-180.0,47.42450127473913,,2.0,-639.0,1035.0,396.0,1,1,1,0,0,1,1,1,1,0
611698,2026-04-01,Arunachal Pradesh,1938.85,1938.85,96.94,4.95,North Eastern Electric Power Corporation Limited,False,335.0,151.0,4.999871057585683,4.999871057585683,-0.04987105758568244,0,0,,-195.05,0.0498710575856824,,2.0,-184.0,335.0,151.0,1,1,1,0,0,1,0,0,0,0
611699,2026-04-01,Arunachal Pradesh,1750.07,1750.07,73.91,5.04,North Eastern Electric Power Corporation Limited,False,335.0,151.0,4.2232596410429295,4.2232596410429295,0.8167403589570705,0,0,,-194.96,-0.8167403589570705,,2.0,-184.0,335.0,151.0,1,1,1,0,0,1,0,0,0,0
611716,2026-04-01,Arunachal Pradesh,8146.21,8146.21,243.25,6.41,North Eastern Electric Power Corporation Limited,False,212.0,0.0,2.986051182083447,2.986051182083447,3.423948817916553,0,0,,,-3.423948817916553,,,-212.0,212.0,0.0,0,0,0,0,0,0,0,0,0,0
611735,2026-04-01,"Multi-States (Delhi,Rajasthan)",331.0,331.0,197.71,56.75,Power Grid Corporation of India Limited [POWERGRID],False,1217.0,0.0,59.73111782477341,59.73111782477341,-2.9811178247734134,0,1,,,2.9811178247734134,,,-1217.0,1217.0,0.0,0,0,0,0,0,0,0,0,0,0
611751,2026-04-01,Maharashtra,960.64,960.64,1304.54,2.02,South Central Railway [SCR] - II,False,1066.0,0.0,135.7990506329114,100.0,-97.98,0,0,,,133.77905063291138,,,-1066.0,1066.0,0.0,0,0,0,0,0,0,1,1,1,0
611752,2026-04-01,Andhra Pradesh,351.83,351.83,330.25,3.03,South Central Railway [SCR] - II,False,1035.0,92.0,93.86635591052497,93.86635591052497,-90.83635591052497,0,1,,-196.97,90.83635591052496,,2.0,-943.0,1035.0,92.0,1,1,1,0,0,1,1,1,1,1
611754,2026-04-01,Andhra Pradesh,293.3,293.3,267.51,0.23,South Central Railway [SCR] - II,False,1005.0,0.0,91.20695533583361,91.20695533583361,-90.97695533583361,0,0,,,90.9769553358336,,,-1005.0,1005.0,0.0,0,0,0,0,0,0,1,1,1,1
611855,2026-04-01,Rajasthan,968.92,968.92,708.25,73.0,North Western Railway [NWR],False,1186.0,0.0,73.09685010114354,73.09685010114354,-0.09685010114354498,0,0,,,0.0968501011435449,,,-1186.0,1186.0,0.0,0,0,0,0,0,0,0,0,0,1
611861,2026-04-01,"Multi-States(Haryana,Rajasthan)",352.0,352.0,315.28,73.0,North Western Railway [NWR],False,1217.0,-62.0,89.56818181818181,89.56818181818181,-16.568181818181813,0,1,,,16.568181818181813,,,-1279.0,1217.0,-62.0,0,0,0,0,0,0,1,0,0,0
611864,2026-04-01,Jharkhand,4011.85,4011.85,414.93,29.7,BCCL,False,1186.0,0.0,10.342610017822203,10.342610017822203,19.357389982177796,0,0,,,-19.3573899821778,,,-1186.0,1186.0,0.0,0,0,0,0,0,0,0,0,0,0
611884,2026-04-01,Haryana,471.0,471.0,263.12,72.0,North Western Railway [NWR],False,1155.0,0.0,55.86411889596603,55.86411889596603,16.13588110403397,0,1,,,-16.13588110403397,,,-1155.0,1155.0,0.0,0,0,0,0,0,0,0,0,0,1
611917,2026-04-01,Haryana,1459.0,2531.44,1473.41,85.9,Indian Oil Corporation Limited [IOCL],False,1492.0,0.0,58.20442119900137,58.20442119900137,27.69557880099864,1,1,,,-27.69557880099864,,,-1492.0,1492.0,0.0,0,0,0,0,0,0,0,0,0,1
611918,2026-04-01,Gujarat,468.0,468.0,44.62,9.0,PCE/WR,False,1370.0,-365.0,9.534188034188034,9.534188034188034,-0.5341880341880341,0,0,,,0.5341880341880341,,,-1735.0,1370.0,-365.0,0,0,0,0,0,0,0,0,0,0
611927,2026-04-01,Andhra Pradesh,560.72,560.72,276.66,65.0,WPO/Patna,False,3104.0,1369.0,49.34013411328292,49.34013411328292,15.659865886717078,0,0,,-135.0,-15.659865886717078,,2.0,-1735.0,3104.0,1369.0,1,1,1,0,0,0,0,0,0,0
611929,2026-04-01,Rajasthan,166.86,166.86,0.0,0.0,WPO/Patna,False,1035.0,273.0,0.0,0.0,0.0,0,0,,-200.0,0.0,,2.0,-762.0,1035.0,273.0,1,1,1,0,0,1,0,0,0,0
611930,2026-04-01,Chhattisgarh,15530.0,16106.0,4787.3,28.6,National Thermal Power Corporation [NTPC],False,974.0,0.0,29.72370545138458,29.72370545138458,-1.123705451384577,1,1,,,1.123705451384577,,,-974.0,974.0,0.0,0,0,0,0,0,0,0,0,0,1
611943,2026-04-01,Gujarat,410.26,410.26,11.23,5.0,Western Railway [WR] - II,False,1155.0,0.0,2.737288548725199,2.737288548725199,2.262711451274801,0,1,,,-2.262711451274801,,,-1155.0,1155.0,0.0,0,0,0,0,0,0,0,0,0,0
611945,2026-04-01,Gujarat,307.11,307.11,18.9,17.0,Western Railway,False,1431.0,0.0,6.154146722672657,6.154146722672657,10.845853277327343,0,1,,,-10.845853277327343,,,-1431.0,1431.0,0.0,0,0,0,0,0,0,0,0,0,0
611948,2026-04-01,Rajasthan,1910.0,1910.0,1851.81,98.33,Power Grid Corporation of India Limited [POWERGRID],False,913.0,0.0,96.95340314136125,96.95340314136125,1.3765968586387487,0,1,,,-1.3765968586387487,,,-913.0,913.0,0.0,0,0,0,0,0,0,0,0,0,0
611949,2026-04-01,Rajasthan,1160.0,1160.0,1136.8,99.0,Power Grid Corporation of India Limited [POWERGRID],False,913.0,0.0,98.0,98.0,1.0,0,1,,,-1.0,,,-913.0,913.0,0.0,0,0,0,0,0,0,0,0,0,0
611957,2026-04-01,Madhya Pradesh,496.28,496.28,78.35,58.0,"Indian Institute of Technology, Indore",False,730.0,122.0,15.78745869267349,15.78745869267349,42.21254130732651,0,0,,-142.0,-42.21254130732651,,2.0,-608.0,730.0,122.0,1,1,1,0,0,0,0,0,0,0
611961,2026-04-01,Odisha,454.27,454.27,100.77,7.0,"Indian Institute of Technology, Bhubaneshwar",False,700.0,90.0,22.18284280273846,22.18284280273846,-15.18284280273846,0,0,,-193.0,15.18284280273846,,2.0,-610.0,700.0,90.0,1,1,1,0,0,1,1,0,0,0
611963,2026-04-01,Uttarakhand,650.85,650.85,345.85,56.0,National Institute of Technology Uttarakhand,False,730.0,1400.0,53.1382038872244,53.1382038872244,2.8617961127756004,0,0,,3.857142857142854,-2.8617961127756004,,0.5214285714285715,670.0,730.0,1400.0,0,0,0,0,0,0,0,0,0,0
611966,2026-04-01,Maharashtra,224.41,224.41,206.45,94.8,Power Grid Corporation of India Limited [POWERGRID],False,882.0,0.0,91.99679158682767,91.99679158682767,2.803208413172328,0,1,,,-2.803208413172328,,,-882.0,882.0,0.0,0,0,0,0,0,0,0,0,0,1
611967,2026-04-01,Andhra Pradesh,823.0,823.0,798.31,98.34,Power Grid Corporation of India Limited [POWERGRID],False,943.0,0.0,97.0,97.0,1.3400000000000034,0,1,,,-1.3400000000000034,,,-943.0,943.0,0.0,0,0,0,0,0,0,0,0,0,0
611970,2026-04-01,Gujarat,670.17,670.17,45.86,12.0,PCE/WR,False,1155.0,0.0,6.843039825715863,6.843039825715863,5.156960174284137,0,1,,,-5.156960174284137,,,-1155.0,1155.0,0.0,0,0,0,0,0,0,0,0,0,0
611971,2026-04-01,Gujarat,350.0,349.93,71.06,31.0,PCE/WR,False,1431.0,0.0,20.306918526562455,20.306918526562455,10.693081473437545,1,1,,,-10.693081473437545,,,-1431.0,1431.0,0.0,0,0,0,0,0,0,0,0,0,1
611974,2026-04-01,Gujarat,1430.0,1430.0,519.4,35.0,Western Railway [WR] - II,False,974.0,0.0,36.32167832167832,36.32167832167832,-1.32167832167832,0,1,,,1.32167832167832,,,-974.0,974.0,0.0,0,0,0,0,0,0,0,0,0,0
611977,2026-04-01,Gujarat,487.0,487.0,222.88,53.0,PCE/WR,False,1155.0,276.0,45.765913757700204,45.765913757700204,7.234086242299796,0,0,,-147.0,-7.234086242299796,,2.0,-879.0,1155.0,276.0,1,1,1,0,0,0,0,0,0,0
611978,2026-04-01,Gujarat,158.0,158.0,51.87,10.0,PCE/WR,False,1127.0,120.0,32.82911392405063,32.82911392405063,-22.82911392405063,0,0,,-190.0,22.82911392405063,,2.0,-1007.0,1127.0,120.0,1,1,1,0,0,1,1,1,0,0
611979,2026-04-01,Gujarat,250.0,250.0,181.53,88.0,Western Railway [WR] - II,False,1096.0,90.0,72.612,72.612,15.388000000000005,0,1,,-112.0,-15.388000000000003,,2.0,-1006.0,1096.0,90.0,1,1,1,0,0,0,0,0,0,1
612072,2026-04-01,Gujarat,961.67,961.67,507.6,21.0,Western Railway WR - II,False,1155.0,0.0,52.78317926107709,52.78317926107709,-31.783179261077088,0,1,,,31.783179261077088,,,-1155.0,1155.0,0.0,0,0,0,0,0,0,1,1,1,0
612096,2026-04-01,West Bengal,1209.0,1181.57,491.05,16.0,Northeast Frontier Railway [NFR],False,5600.0,0.0,41.55911202891069,41.55911202891069,-25.55911202891069,1,1,,,25.55911202891069,,,-5600.0,5600.0,0.0,0,0,0,0,0,0,1,1,0,0
612128,2026-04-01,Himachal Pradesh,166.66,166.66,122.26,82.0,"Indian Institute of Technology, Mandi",False,761.0,366.0,73.3589343573743,73.3589343573743,8.641065642625705,0,1,,-118.0,-8.641065642625705,,2.0,-395.0,761.0,366.0,1,1,1,0,0,0,0,0,0,0
612132,2026-04-01,"Multi-States (Delhi,Rajasthan)",2423.0,2423.0,2035.32,85.45,Power Grid Corporation of India Limited [POWERGRID],False,790.0,0.0,84.0,84.0,1.4500000000000028,0,1,,,-1.4500000000000028,,,-790.0,790.0,0.0,0,0,0,0,0,0,0,0,0,0
612133,2026-04-01,"Multi-States(Rajasthan, UttarPradesh)",3271.0,3271.0,2731.28,72.16,Power Grid Corporation of India Limited [POWERGRID],False,852.0,0.0,83.49984714154694,83.49984714154694,-11.33984714154694,0,1,,,11.33984714154694,,,-852.0,852.0,0.0,0,0,0,0,0,0,1,0,0,0
612134,2026-04-01,Rajasthan,4741.0,4741.0,3650.57,72.22,Power Grid Corporation of India Limited [POWERGRID],False,852.0,0.0,77.0,77.0,-4.780000000000001,0,1,,,4.780000000000001,,,-852.0,852.0,0.0,0,0,0,0,0,0,0,0,0,0
612138,2026-04-01,"Multi-States(Karnataka,Telangana)",1368.0,1368.0,1190.16,89.46,Power Grid Corporation of India Limited [POWERGRID],False,790.0,0.0,87.00000000000001,87.00000000000001,2.4599999999999795,0,1,,,-2.4599999999999795,,,-790.0,790.0,0.0,0,0,0,0,0,0,0,0,0,1
612139,2026-04-01,Gujarat,4231.0,4231.0,2538.6,62.0,Power Grid Corporation of India Limited [POWERGRID],False,852.0,0.0,60.0,60.0,2.0,0,1,,,-2.0,,,-852.0,852.0,0.0,0,0,0,0,0,0,0,0,0,0
