ProjectCode,ProjectName,ReportMonth,ActualOutcome,PredictedRisk,Feature,SHAPValue,Impact,Rank
400280,Phase II extension of MRTS from Velachery to St Thomas Mount,2026-04-01,0,0.0632,categorical__Agency_National Highways Authority of India [NHAI],-0.15868,Decreases Risk,6
400280,Phase II extension of MRTS from Velachery to St Thomas Mount,2026-04-01,0,0.0632,numeric__CurrentExpenditureRatio,0.150843,Increases Risk,7
400280,Phase II extension of MRTS from Velachery to St Thomas Mount,2026-04-01,0,0.0632,numeric__ProjectAgeDays,0.125603,Increases Risk,8
400280,Phase II extension of MRTS from Velachery to St Thomas Mount,2026-04-01,0,0.0632,numeric__RobustCurrentGap,-0.117211,Decreases Risk,9
400280,Phase II extension of MRTS from Velachery to St Thomas Mount,2026-04-01,0,0.0632,numeric__RobustCurrentExpenditurePct,0.104819,Increases Risk,10
400280,Phase II extension of MRTS from Velachery to St Thomas Mount,2026-05-01,0,0.0807,numeric__PlannedDurationDays,-1.324741,Decreases Risk,1
400280,Phase II extension of MRTS from Velachery to St Thomas Mount,2026-05-01,0,0.0807,numeric__Prev_RobustGap,0.495873,Increases Risk,2
400280,Phase II extension of MRTS from Velachery to St Thomas Mount,2026-05-01,0,0.0807,categorical__Agency_National Highways Authority of India [NHAI],-0.385778,Decreases Risk,3
400280,Phase II extension of MRTS from Velachery to St Thomas Mount,2026-05-01,0,0.0807,numeric__ElapsedDays,-0.314681,Decreases Risk,4
400280,Phase II extension of MRTS from Velachery to St Thomas Mount,2026-05-01,0,0.0807,numeric__Physical Progress,-0.155686,Decreases Risk,5
400280,Phase II extension of MRTS from Velachery to St Thomas Mount,2026-05-01,0,0.0807,numeric__missingindicator_Prev_Expenditure,0.151464,Increases Risk,6
400280,Phase II extension of MRTS from Velachery to St Thomas Mount,2026-05-01,0,0.0807,numeric__Prev_PhysicalProgress,0.134011,Increases Risk,7
400280,Phase II extension of MRTS from Velachery to St Thomas Mount,2026-05-01,0,0.0807,numeric__CurrentExpenditureRatio,0.133377,Increases Risk,8
400280,Phase II extension of MRTS from Velachery to St Thomas Mount,2026-05-01,0,0.0807,numeric__ProjectAgeDays,0.129671,Increases Risk,9
400280,Phase II extension of MRTS from Velachery to St Thomas Mount,2026-05-01,0,0.0807,numeric__Prev_ExpenditureRatio,-0.109111,Decreases Risk,10
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDROPOWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-04-01,0,0.3147,numeric__RobustCurrentExpenditurePct,0.418076,Increases Risk,1
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDROPOWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-04-01,0,0.3147,numeric__CurrentExpenditureRatio,0.319244,Increases Risk,2
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDROPOWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-04-01,0,0.3147,categorical__Agency_National Highways Authority of India [NHAI],-0.229405,Decreases Risk,3
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDROPOWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-04-01,0,0.3147,numeric__RobustCurrentGap,0.196699,Increases Risk,4
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDROPOWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-04-01,0,0.3147,numeric__missingindicator_Prev_Expenditure,-0.160196,Decreases Risk,5
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDROPOWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-04-01,0,0.3147,numeric__Physical Progress,0.149292,Increases Risk,6
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDROPOWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-04-01,0,0.3147,numeric__Prev_RobustGap,-0.141876,Decreases Risk,7
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDROPOWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-04-01,0,0.3147,numeric__PlannedDurationDays,0.138229,Increases Risk,8
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDROPOWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-04-01,0,0.3147,numeric__Expenditure,-0.111079,Decreases Risk,9
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDROPOWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-04-01,0,0.3147,numeric__RemainingPlannedDays,0.081431,Increases Risk,10
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDRO POWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-05-01,0,0.3205,categorical__Agency_National Highways Authority of India [NHAI],-0.429989,Decreases Risk,1
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDRO POWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-05-01,0,0.3205,numeric__RobustCurrentExpenditurePct,0.294291,Increases Risk,2
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDRO POWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-05-01,0,0.3205,numeric__CurrentGapVsPreviousGap,0.24162,Increases Risk,3
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDRO POWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-05-01,0,0.3205,numeric__CurrentExpenditureRatio,0.168892,Increases Risk,4
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDRO POWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-05-01,0,0.3205,numeric__missingindicator_Prev_Expenditure,0.143707,Increases Risk,5
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDRO POWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-05-01,0,0.3205,numeric__PlannedDurationDays,-0.127216,Decreases Risk,6
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDRO POWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-05-01,0,0.3205,numeric__Physical Progress,0.117567,Increases Risk,7
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDRO POWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-05-01,0,0.3205,numeric__Expenditure,-0.115392,Decreases Risk,8
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDRO POWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-05-01,0,0.3205,numeric__Prev_ExpenditureRatio,-0.110667,Decreases Risk,9
602181,"TEESTA-VI HE PROJECT, SIKKIM [500 MW], executed by LANCO TEESTA HYDRO POWER LIMITED [A wholly owned Subsidiary of NHPC LTD. acquired through NCLT]",2026-05-01,0,0.3205,numeric__Prev_RevisedCost,0.107977,Increases Risk,10
602182,Dibang Multipurpose Project,2026-04-01,0,0.0283,numeric__PlannedDurationDays,-0.42393,Decreases Risk,1
602182,Dibang Multipurpose Project,2026-04-01,0,0.0283,numeric__RevisedCost,-0.362244,Decreases Risk,2
602182,Dibang Multipurpose Project,2026-04-01,0,0.0283,numeric__OriginalCost,-0.280081,Decreases Risk,3
602182,Dibang Multipurpose Project,2026-04-01,0,0.0283,categorical__Agency_National Highways Authority of India [NHAI],-0.242309,Decreases Risk,4
602182,Dibang Multipurpose Project,2026-04-01,0,0.0283,numeric__Expenditure,-0.185456,Decreases Risk,5
602182,Dibang Multipurpose Project,2026-04-01,0,0.0283,numeric__RemainingPlannedDays,-0.168441,Decreases Risk,6
602182,Dibang Multipurpose Project,2026-04-01,0,0.0283,numeric__missingindicator_Prev_Expenditure,-0.138039,Decreases Risk,7
602182,Dibang Multipurpose Project,2026-04-01,0,0.0283,numeric__Prev_RobustGap,-0.127492,Decreases Risk,8
602182,Dibang Multipurpose Project,2026-04-01,0,0.0283,numeric__ScheduleElapsedRatio,0.124467,Increases Risk,9
602182,Dibang Multipurpose Project,2026-04-01,0,0.0283,numeric__CurrentExpenditureRatio,-0.095208,Decreases Risk,10
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-04-01,0,0.1502,numeric__PlannedDurationDays,-0.328154,Decreases Risk,1
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-04-01,0,0.1502,numeric__CurrentExpenditureRatio,0.195749,Increases Risk,2
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-04-01,0,0.1502,numeric__missingindicator_Prev_Expenditure,-0.155169,Decreases Risk,3
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-04-01,0,0.1502,numeric__RobustCurrentExpenditurePct,0.153486,Increases Risk,4
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-04-01,0,0.1502,categorical__Agency_National Highways Authority of India [NHAI],-0.148941,Decreases Risk,5
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-04-01,0,0.1502,numeric__Prev_RobustGap,-0.129998,Decreases Risk,6
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-04-01,0,0.1502,numeric__RobustCurrentGap,-0.116562,Decreases Risk,7
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-04-01,0,0.1502,numeric__Physical Progress,0.110087,Increases Risk,8
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-04-01,0,0.1502,numeric__RemainingPlannedDays,-0.091145,Decreases Risk,9
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-04-01,0,0.1502,numeric__ElapsedDays,0.064895,Increases Risk,10
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-05-01,0,0.1278,numeric__PlannedDurationDays,-0.623485,Decreases Risk,1
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-05-01,0,0.1278,categorical__Agency_National Highways Authority of India [NHAI],-0.429326,Decreases Risk,2
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-05-01,0,0.1278,numeric__Prev_ExpenditureRatio,-0.184526,Decreases Risk,3
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-05-01,0,0.1278,numeric__missingindicator_Prev_Expenditure,0.136362,Increases Risk,4
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-05-01,0,0.1278,numeric__RobustCurrentGap,-0.129115,Decreases Risk,5
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-05-01,0,0.1278,numeric__Physical Progress,0.104621,Increases Risk,6
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-05-01,0,0.1278,numeric__ElapsedDays,0.104403,Increases Risk,7
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-05-01,0,0.1278,numeric__RobustCurrentExpenditurePct,0.102315,Increases Risk,8
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-05-01,0,0.1278,numeric__Prev_RevisedCost,0.100928,Increases Risk,9
602582,Dhaulasidh Hydro Electric Project [66 MW],2026-05-01,0,0.1278,numeric__Prev_RobustExpenditurePct,-0.095678,Decreases Risk,10
602792,"Gauge Conversion of Kendri-Dhamtari  including Abhanpur - Rajim Branch line 67.20Kms - 2nd Material Modification to Raipur Titlagarh doubling.",2026-04-01,1,0.261,numeric__CurrentExpenditureRatio,0.353212,Increases Risk,1
602792,"Gauge Conversion of Kendri-Dhamtari  including Abhanpur - Rajim Branch line 67.20Kms - 2nd Material Modification to Raipur Titlagarh doubling.",2026-04-01,1,0.261,numeric__Physical Progress,-0.327884,Decreases Risk,2
602792,"Gauge Conversion of Kendri-Dhamtari  including Abhanpur - Rajim Branch line 67.20Kms - 2nd Material Modification to Raipur Titlagarh doubling.",2026-04-01,1,0.261,numeric__Prev_RobustGap,-0.186738,Decreases Risk,3
602792,"Gauge Conversion of Kendri-Dhamtari  including Abhanpur - Rajim Branch line 67.20Kms - 2nd Material Modification to Raipur Titlagarh doubling.",2026-04-01,1,0.261,numeric__missingindicator_Prev_Expenditure,-0.183395,Decreases Risk,4
602792,"Gauge Conversion of Kendri-Dhamtari  including Abhanpur - Rajim Branch line 67.20Kms - 2nd Material Modification to Raipur Titlagarh doubling.",2026-04-01,1,0.261,numeric__ProgressScheduleGap,0.18303,Increases Risk,5
602792,"Gauge Conversion of Kendri-Dhamtari  including Abhanpur - Rajim Branch line 67.20Kms - 2nd Material Modification to Raipur Titlagarh doubling.",2026-04-01,1,0.261,categorical__Agency_National Highways Authority of India [NHAI],-0.125458,Decreases Risk,6
602792,"Gauge Conversion of Kendri-Dhamtari  including Abhanpur - Rajim Branch line 67.20Kms - 2nd Material Modification to Raipur Titlagarh doubling.",2026-04-01,1,0.261,numeric__ProjectAgeDays,0.111865,Increases Risk,7
602792,"Gauge Conversion of Kendri-Dhamtari  including Abhanpur - Rajim Branch line 67.20Kms - 2nd Material Modification to Raipur Titlagarh doubling.",2026-04-01,1,0.261,numeric__RobustCurrentExpenditurePct,0.104308,Increases Risk,8
602792,"Gauge Conversion of Kendri-Dhamtari  including Abhanpur - Rajim Branch line 67.20Kms - 2nd Material Modification to Raipur Titlagarh doubling.",2026-04-01,1,0.261,numeric__RemainingPlannedDays,0.098899,Increases Risk,9
602792,"Gauge Conversion of Kendri-Dhamtari  including Abhanpur - Rajim Branch line 67.20Kms - 2nd Material Modification to Raipur Titlagarh doubling.",2026-04-01,1,0.261,numeric__PlannedDurationDays,0.087872,Increases Risk,10
602792,Gauge Conversion of Kendri-Dhamtari including Abhanpur - Rajim Branch line 67.20 Kms - 2nd Material Modification to Raipur Titlagarh doubling.,2026-05-01,1,0.6025,numeric__Prev_RobustGap,0.579454,Increases Risk,1
602792,Gauge Conversion of Kendri-Dhamtari including Abhanpur - Rajim Branch line 67.20 Kms - 2nd Material Modification to Raipur Titlagarh doubling.,2026-05-01,1,0.6025,numeric__CurrentExpenditureRatio,0.447144,Increases Risk,2
602792,Gauge Conversion of Kendri-Dhamtari including Abhanpur - Rajim Branch line 67.20 Kms - 2nd Material Modification to Raipur Titlagarh doubling.,2026-05-01,1,0.6025,categorical__Agency_National Highways Authority of India [NHAI],-0.339577,Decreases Risk,3
602792,Gauge Conversion of Kendri-Dhamtari including Abhanpur - Rajim Branch line 67.20 Kms - 2nd Material Modification to Raipur Titlagarh doubling.,2026-05-01,1,0.6025,numeric__PlannedDurationDays,-0.253833,Decreases Risk,4
602792,Gauge Conversion of Kendri-Dhamtari including Abhanpur - Rajim Branch line 67.20 Kms - 2nd Material Modification to Raipur Titlagarh doubling.,2026-05-01,1,0.6025,numeric__RobustCurrentGap,0.216891,Increases Risk,5
602792,Gauge Conversion of Kendri-Dhamtari including Abhanpur - Rajim Branch line 67.20 Kms - 2nd Material Modification to Raipur Titlagarh doubling.,2026-05-01,1,0.6025,numeric__Physical Progress,-0.21567,Decreases Risk,6
602792,Gauge Conversion of Kendri-Dhamtari including Abhanpur - Rajim Branch line 67.20 Kms - 2nd Material Modification to Raipur Titlagarh doubling.,2026-05-01,1,0.6025,numeric__ProjectAgeDays,0.178801,Increases Risk,7
602792,Gauge Conversion of Kendri-Dhamtari including Abhanpur - Rajim Branch line 67.20 Kms - 2nd Material Modification to Raipur Titlagarh doubling.,2026-05-01,1,0.6025,numeric__Prev_PhysicalProgress,0.165399,Increases Risk,8
602792,Gauge Conversion of Kendri-Dhamtari including Abhanpur - Rajim Branch line 67.20 Kms - 2nd Material Modification to Raipur Titlagarh doubling.,2026-05-01,1,0.6025,numeric__missingindicator_Prev_Expenditure,0.164896,Increases Risk,9
602792,Gauge Conversion of Kendri-Dhamtari including Abhanpur - Rajim Branch line 67.20 Kms - 2nd Material Modification to Raipur Titlagarh doubling.,2026-05-01,1,0.6025,numeric__RobustCurrentExpenditurePct,0.139457,Increases Risk,10
603945,Integrated Anandpur Barrage Project,2026-04-01,0,0.2289,numeric__PlannedDurationDays,-0.690854,Decreases Risk,1
603945,Integrated Anandpur Barrage Project,2026-04-01,0,0.2289,numeric__RevisedCost,0.317069,Increases Risk,2
603945,Integrated Anandpur Barrage Project,2026-04-01,0,0.2289,numeric__ElapsedDays,-0.301354,Decreases Risk,3
603945,Integrated Anandpur Barrage Project,2026-04-01,0,0.2289,numeric__RobustCurrentExpenditurePct,0.278027,Increases Risk,4
603945,Integrated Anandpur Barrage Project,2026-04-01,0,0.2289,categorical__Agency_National Highways Authority of India [NHAI],-0.27527,Decreases Risk,5
603945,Integrated Anandpur Barrage Project,2026-04-01,0,0.2289,numeric__RobustCurrentGap,0.233196,Increases Risk,6
603945,Integrated Anandpur Barrage Project,2026-04-01,0,0.2289,numeric__CurrentExpenditureRatio,0.209818,Increases Risk,7
603945,Integrated Anandpur Barrage Project,2026-04-01,0,0.2289,numeric__Expenditure,0.156392,Increases Risk,8
603945,Integrated Anandpur Barrage Project,2026-04-01,0,0.2289,numeric__missingindicator_Prev_Expenditure,-0.145765,Decreases Risk,9
603945,Integrated Anandpur Barrage Project,2026-04-01,0,0.2289,numeric__RemainingPlannedDays,0.128222,Increases Risk,10
603945,Integrated Anandpur Barrage Project,2026-05-01,0,0.0587,numeric__PlannedDurationDays,-0.867005,Decreases Risk,1
603945,Integrated Anandpur Barrage Project,2026-05-01,0,0.0587,numeric__Prev_RobustGap,-0.627812,Decreases Risk,2
603945,Integrated Anandpur Barrage Project,2026-05-01,0,0.0587,categorical__Agency_National Highways Authority of India [NHAI],-0.444567,Decreases Risk,3
603945,Integrated Anandpur Barrage Project,2026-05-01,0,0.0587,numeric__ElapsedDays,-0.331961,Decreases Risk,4
603945,Integrated Anandpur Barrage Project,2026-05-01,0,0.0587,numeric__RobustCurrentExpenditurePct,0.201993,Increases Risk,5
603945,Integrated Anandpur Barrage Project,2026-05-01,0,0.0587,numeric__CurrentExpenditureRatio,0.194384,Increases Risk,6
603945,Integrated Anandpur Barrage Project,2026-05-01,0,0.0587,numeric__RevisedCost,0.170867,Increases Risk,7
603945,Integrated Anandpur Barrage Project,2026-05-01,0,0.0587,numeric__Prev_Expenditure,-0.159875,Decreases Risk,8
603945,Integrated Anandpur Barrage Project,2026-05-01,0,0.0587,numeric__RemainingPlannedDays,0.138376,Increases Risk,9
603945,Integrated Anandpur Barrage Project,2026-05-01,0,0.0587,numeric__missingindicator_Prev_Expenditure,0.133563,Increases Risk,10
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II,Faridabad",2026-04-01,1,0.2001,numeric__ScheduleElapsedRatio,-0.251279,Decreases Risk,1
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II,Faridabad",2026-04-01,1,0.2001,numeric__Physical Progress,0.211668,Increases Risk,2
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II,Faridabad",2026-04-01,1,0.2001,numeric__RevisedCost,0.210281,Increases Risk,3
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II,Faridabad",2026-04-01,1,0.2001,numeric__CurrentExpenditureRatio,0.205334,Increases Risk,4
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II,Faridabad",2026-04-01,1,0.2001,categorical__Agency_National Highways Authority of India [NHAI],-0.176495,Decreases Risk,5
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II,Faridabad",2026-04-01,1,0.2001,numeric__missingindicator_Prev_Expenditure,-0.173187,Decreases Risk,6
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II,Faridabad",2026-04-01,1,0.2001,numeric__RobustCurrentExpenditurePct,0.161528,Increases Risk,7
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II,Faridabad",2026-04-01,1,0.2001,numeric__Expenditure,0.156936,Increases Risk,8
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II,Faridabad",2026-04-01,1,0.2001,numeric__Prev_RobustGap,-0.147577,Decreases Risk,9
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II,Faridabad",2026-04-01,1,0.2001,numeric__ElapsedDays,-0.133968,Decreases Risk,10
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II, Faridabad",2026-05-01,0,0.2289,categorical__Agency_National Highways Authority of India [NHAI],-0.455507,Decreases Risk,1
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II, Faridabad",2026-05-01,0,0.2289,numeric__RevisedCost,0.193413,Increases Risk,2
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II, Faridabad",2026-05-01,0,0.2289,numeric__Expenditure,0.186079,Increases Risk,3
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II, Faridabad",2026-05-01,0,0.2289,numeric__ElapsedDays,-0.18544,Decreases Risk,4
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II, Faridabad",2026-05-01,0,0.2289,numeric__Physical Progress,0.181602,Increases Risk,5
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II, Faridabad",2026-05-01,0,0.2289,numeric__CurrentExpenditureRatio,0.17886,Increases Risk,6
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II, Faridabad",2026-05-01,0,0.2289,numeric__ScheduleElapsedRatio,-0.164858,Decreases Risk,7
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II, Faridabad",2026-05-01,0,0.2289,numeric__missingindicator_Prev_Expenditure,0.154716,Increases Risk,8
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II, Faridabad",2026-05-01,0,0.2289,numeric__RobustCurrentExpenditurePct,0.154024,Increases Risk,9
604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II, Faridabad",2026-05-01,0,0.2289,numeric__PlannedDurationDays,-0.123493,Decreases Risk,10
605155,Kwar HE Project,2026-04-01,0,0.2707,numeric__CurrentExpenditureRatio,0.308961,Increases Risk,1
605155,Kwar HE Project,2026-04-01,0,0.2707,numeric__RevisedCost,0.216036,Increases Risk,2
605155,Kwar HE Project,2026-04-01,0,0.2707,categorical__Agency_National Highways Authority of India [NHAI],-0.20239,Decreases Risk,3
605155,Kwar HE Project,2026-04-01,0,0.2707,numeric__RobustCurrentGap,0.177706,Increases Risk,4
605155,Kwar HE Project,2026-04-01,0,0.2707,numeric__PlannedDurationDays,0.171215,Increases Risk,5
605155,Kwar HE Project,2026-04-01,0,0.2707,numeric__OriginalCost,-0.143525,Decreases Risk,6
605155,Kwar HE Project,2026-04-01,0,0.2707,numeric__ProgressScheduleGap,-0.139046,Decreases Risk,7
605155,Kwar HE Project,2026-04-01,0,0.2707,numeric__Prev_RobustGap,-0.137825,Decreases Risk,8
605155,Kwar HE Project,2026-04-01,0,0.2707,numeric__missingindicator_Prev_Expenditure,-0.13049,Decreases Risk,9
605155,Kwar HE Project,2026-04-01,0,0.2707,numeric__RobustCurrentExpenditurePct,0.091133,Increases Risk,10
605155,Kwar HE Project,2026-05-01,0,0.3719,categorical__Agency_National Highways Authority of India [NHAI],-0.369482,Decreases Risk,1
605155,Kwar HE Project,2026-05-01,0,0.3719,numeric__CurrentExpenditureRatio,0.361485,Increases Risk,2
605155,Kwar HE Project,2026-05-01,0,0.3719,numeric__RevisedCost,0.214454,Increases Risk,3
605155,Kwar HE Project,2026-05-01,0,0.3719,numeric__ProgressScheduleGap,-0.153581,Decreases Risk,4
605155,Kwar HE Project,2026-05-01,0,0.3719,numeric__Prev_Expenditure,0.130565,Increases Risk,5
605155,Kwar HE Project,2026-05-01,0,0.3719,numeric__OriginalCost,-0.123335,Decreases Risk,6
605155,Kwar HE Project,2026-05-01,0,0.3719,numeric__Prev_RevisedCost,0.119274,Increases Risk,7
605155,Kwar HE Project,2026-05-01,0,0.3719,numeric__RobustCurrentGap,0.11726,Increases Risk,8
605155,Kwar HE Project,2026-05-01,0,0.3719,numeric__missingindicator_Prev_Expenditure,0.11675,Increases Risk,9
605155,Kwar HE Project,2026-05-01,0,0.3719,numeric__RobustCurrentExpenditurePct,0.104359,Increases Risk,10
605156,"Rangit-IV HE Project [120 MW]  executed by Jal Power Corporation Ltd. [JPCL] - Awholly owned subsidiary of NHPC Ltd. acquired through NCLT",2026-04-01,1,0.1334,numeric__Physical Progress,-0.303285,Decreases Risk,1
605156,"Rangit-IV HE Project [120 MW]  executed by Jal Power Corporation Ltd. [JPCL] - Awholly owned subsidiary of NHPC Ltd. acquired through NCLT",2026-04-01,1,0.1334,numeric__RobustCurrentExpenditurePct,0.259203,Increases Risk,2
605156,"Rangit-IV HE Project [120 MW]  executed by Jal Power Corporation Ltd. [JPCL] - Awholly owned subsidiary of NHPC Ltd. acquired through NCLT",2026-04-01,1,0.1334,numeric__missingindicator_Prev_Expenditure,-0.188936,Decreases Risk,3
605156,"Rangit-IV HE Project [120 MW]  executed by Jal Power Corporation Ltd. [JPCL] - Awholly owned subsidiary of NHPC Ltd. acquired through NCLT",2026-04-01,1,0.1334,numeric__Prev_RobustGap,-0.165902,Decreases Risk,4
605156,"Rangit-IV HE Project [120 MW]  executed by Jal Power Corporation Ltd. [JPCL] - Awholly owned subsidiary of NHPC Ltd. acquired through NCLT",2026-04-01,1,0.1334,numeric__Expenditure,0.135977,Increases Risk,5
605156,"Rangit-IV HE Project [120 MW]  executed by Jal Power Corporation Ltd. [JPCL] - Awholly owned subsidiary of NHPC Ltd. acquired through NCLT",2026-04-01,1,0.1334,categorical__Agency_National Highways Authority of India [NHAI],-0.129961,Decreases Risk,6
605156,"Rangit-IV HE Project [120 MW]  executed by Jal Power Corporation Ltd. [JPCL] - Awholly owned subsidiary of NHPC Ltd. acquired through NCLT",2026-04-01,1,0.1334,numeric__CurrentExpenditureRatio,0.128944,Increases Risk,7
605156,"Rangit-IV HE Project [120 MW]  executed by Jal Power Corporation Ltd. [JPCL] - Awholly owned subsidiary of NHPC Ltd. acquired through NCLT",2026-04-01,1,0.1334,numeric__ProgressScheduleGap,-0.116664,Decreases Risk,8
605156,"Rangit-IV HE Project [120 MW]  executed by Jal Power Corporation Ltd. [JPCL] - Awholly owned subsidiary of NHPC Ltd. acquired through NCLT",2026-04-01,1,0.1334,numeric__RobustCurrentGap,-0.109864,Decreases Risk,9
605156,"Rangit-IV HE Project [120 MW]  executed by Jal Power Corporation Ltd. [JPCL] - Awholly owned subsidiary of NHPC Ltd. acquired through NCLT",2026-04-01,1,0.1334,numeric__ScheduleElapsedRatio,-0.08846,Decreases Risk,10
605156,Rangit-IV HE Project [120 MW] executed by Jal Power Corporation Ltd. [JPCL] - A wholly owned subsidiary of NHPC Ltd. acquired through NCLT,2026-05-01,0,0.1018,numeric__CurrentGapVsPreviousGap,-0.513264,Decreases Risk,1
605156,Rangit-IV HE Project [120 MW] executed by Jal Power Corporation Ltd. [JPCL] - A wholly owned subsidiary of NHPC Ltd. acquired through NCLT,2026-05-01,0,0.1018,categorical__Agency_National Highways Authority of India [NHAI],-0.393872,Decreases Risk,2
605156,Rangit-IV HE Project [120 MW] executed by Jal Power Corporation Ltd. [JPCL] - A wholly owned subsidiary of NHPC Ltd. acquired through NCLT,2026-05-01,0,0.1018,numeric__Physical Progress,-0.22029,Decreases Risk,3
